,title,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
64,Halo The Master Chief Collection,77036432,english,"it's just awesome
",1601831854,1601831854,TRUE,0,0,0.490970641,0,TRUE,FALSE,FALSE,7.65612E+16,5,1,257,257,247,1601834644
65,Halo The Master Chief Collection,77036377,english,"Nice geme, gibb Hallo 4",1601831789,1601831789,TRUE,0,0,0.490970641,0,TRUE,FALSE,FALSE,7.65612E+16,123,1,1894,83,1851,1601834943
66,Halo The Master Chief Collection,77034997,english,"Classic halo experience, frequent updates, plenty of content. Would recommend to new and veteran players of the series.",1601830117,1601830117,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,20,1,8934,1306,8934,1601828670
67,Halo The Master Chief Collection,69734816,english,"----------------------------------PSA TO ALL OCEANIC REGION PLAYERS-------------------------

343 in all their wisdom at the release of ODST changed the back up server for our region from south east asia to US west while still possible to get games in the oceanic region its rare so we are stuck playing on 200+ ping servers until the release of halo 4 with the region selector.",1590338492,1601829740,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,269,15,10518,1240,10518,1601269082
68,Halo The Master Chief Collection,77033903,english,I think Halo is a pretty cool guy. Eh kills aleins and doesn't afraid of anything.,1601828726,1601828726,TRUE,0,1,0,0,TRUE,FALSE,FALSE,7.65612E+16,519,94,1844,21,1844,1600977602
69,Halo The Master Chief Collection,59461131,english,"Great game from the start, and the devs keep adding feature after feature at no extra cost and are being very upfront about everything they are doing. Worth it's money hands down.",1575767882,1601828660,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,56,2,2748,200,2748,1601705334
70,Halo The Master Chief Collection,77032913,english,"I like everything about this, this is what 2020 needed.",1601827475,1601827475,TRUE,1,0,0.513108611,0,TRUE,FALSE,FALSE,7.65612E+16,14,4,1082,1082,1024,1601830997
71,Halo The Master Chief Collection,77032190,english,"Right in the feels
",1601826606,1601826606,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,76,2,674,92,608,1601830176
72,Halo The Master Chief Collection,77032025,english,Give orange me give eat orange me eat orange give me eat orange give me you.,1601826410,1601826410,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,28,8,3702,978,3650,1601830943
73,Halo The Master Chief Collection,77030947,english,Very fun,1601825089,1601825089,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,11,3,348,57,341,1601825528
74,Halo The Master Chief Collection,77030478,english,"What can I say, its Halo, its a masterpiece",1601824485,1601824485,TRUE,1,0,0.514285684,0,TRUE,FALSE,FALSE,7.65612E+16,41,4,9414,3409,9024,1601866862
75,Halo The Master Chief Collection,77029997,english,Reasonable price And hell of a game story. I've completed halo before on xbox now completing again on PC as well.,1601823917,1601823917,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,6,1,309,309,204,1601847807
76,Halo The Master Chief Collection,75030818,english,Overall I do not recommend this collection. If you just want to play campaign then sure go ahead and buy it. If you want to enjoy multiplayer then don't. Not only does multiplayer have a sheer lack of players but it also is infested with aimbot for controller users which does make a difference to the gameplay. Not too mention Halo 3 has severe issues with hit reg which make it not fun at all. This collection has had nonstop issues and bugs since the start even though they swore they would do it right on pc but that was all lies. In fact campaign should really only be done solo as it has pretty bad latency in online coop. Custom games was fun for a bit but there's still no official game browser to play it online and there's no easy to use file share or workshop to quickly find and download maps and game modes. The time has frankly passed to play halo 1 and 2 online. Since most of these games populations only mattered in the first month or two they were out. Your best bet with those two is to play the original pc ports which can be found online for free. Those are better in almost every way. The original trilogy and odst are still great games but this has not been the best experience for them. Although some other elements of them have not aged as well as others. This collection could of been handled a lot better. But it's obvious they do not care.,1598576232,1601823575,FALSE,3,0,0.56349206,0,TRUE,FALSE,FALSE,7.65612E+16,364,95,15374,418,15374,1601266944
77,Halo The Master Chief Collection,77027916,english,"I've been playing Halo since the original xbox, I remember being absolutely blown away as a kid when i first played Halo: CE. This game has all my best memories of gaming all in one package. to replay all the campaigns is such a joy and i enjoy it just as much as i did back then. Theres also multiplayer which ive already put many hours of fun into. Simply put, if youre a Halo fan then the master chief collection is a MUST. A great service to all fans of halo :)",1601821506,1601821506,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,5,1,4008,2399,3915,1601852686
78,Halo The Master Chief Collection,59165323,english,"Love MCC have around 300 hours on console. Before switched to PC as yeah the Master Race etc. The Matchmaking times take too long for Halo 2 comp and thats one of the reasons i CBA with the PC version until Cross-play is added.

Great Value for Money all we need is Halo 5 added and i know 4 is coming shortly. And then all the TRUE Halo games will be on PC. 


Cross-play cant come soon enough.

~The Demon Lord",1575401162,1601819942,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,35,14,814,57,768,1601831804
79,Halo The Master Chief Collection,77025153,english,"HALO 3 ALL DAY, really hoping next halo is made near the same game mechanics",1601817986,1601817986,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,21,1,1812,0,1812,1596354671
80,Halo The Master Chief Collection,72691227,english,Halo 2 on Legendary changed me,1594753269,1601814716,TRUE,0,0,0,0,TRUE,TRUE,FALSE,7.65612E+16,232,61,7099,1975,7099,1601813949
81,Halo The Master Chief Collection,61628970,english,If you need me to tell you why a collection with 5 of the greatest games ever made (I don't count 4) in one package for £30 is a godsend then please leave.,1578669405,1601809798,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,7,3,17542,1176,17347,1601846860
82,Halo The Master Chief Collection,77017733,english,"Splendid
",1601807313,1601807313,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,62,14,250,215,250,1601807289
83,Halo The Master Chief Collection,77016824,english,gud gaem,1601805924,1601805924,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,24,8,686,686,676,1601808531
84,Halo The Master Chief Collection,77015843,english,"I did not have Halo as a part of my childhood, but I certainly love playing these games regardless. this collection lets less fanatic fans of the Halo franchise experience every game in one place. the U.I is also quite good, making the navigation of Halo's world a breeze. Ultimately a great package, that is very worth buying normally, and a no-brainer on sale.",1601804432,1601804432,TRUE,1,0,0.504098356,0,TRUE,FALSE,FALSE,7.65612E+16,44,7,4066,2169,3592,1601871182
85,Halo The Master Chief Collection,77015360,english,Master Chief is more green than Missile Long Ramp,1601803647,1601803647,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,530,39,3518,558,3518,1601322229
86,Halo The Master Chief Collection,77015090,english,"Love the work done by 343.....

Just one request and it is very important. If you guys at 343 are reading this make cross play the top priority.
Earlier competitive matchmaking was very difficult to find, then it became impossible, the same has happened with 8v8.
As of now only 4v4 matchmaking is working. I assume with cross play it will be improved.

I miss driving around the big maps with warthog, tanks and all the other vehicles blasting people. I just cant do it anymore and it's depressing. Please bring the fun back.",1601803254,1601803254,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,14,1,14514,1295,14375,1601827746
