,title,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
63,Rising Storm 2 Vietnam,76974540,english,literally the worst gaming experience I've had since dad told me grandpa died in the middle of black ops zombies match,1601739530,1601739530,TRUE,0,1,0,0,TRUE,FALSE,FALSE,7.65612E+16,271,16,2357,288,2357,1601739421
64,Rising Storm 2 Vietnam,61165663,english,Vibes,1577997105,1601728686,TRUE,3,0,0.54815352,0,TRUE,FALSE,FALSE,7.65612E+16,49,26,6361,93,6361,1601054557
65,Rising Storm 2 Vietnam,76964442,english,One of the Best Games I've ever played. I just love it a lot and recommend it to anyone who wants to try out a new shooter,1601726731,1601726731,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,385,16,8875,39,8875,1601073533
66,Rising Storm 2 Vietnam,76952139,english,"amazing hyper realistic shooter, great community (depending on country) and awesome gameplay, if you like realistic fps games you will like this",1601707271,1601707271,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,5,2,2948,248,2934,1601885583
67,Rising Storm 2 Vietnam,76951523,english,"haha BARAJ IMBOUD TAIK COBER

haha YUUUUUUUUUUUUUUUUH

haha tamali this is charlie foxtrot whatever the hell we're called and we're requesting one of your fast movers

haha SOMEBODY KILL THAT ASSHOLE

haha the enemy is running out of time",1601706081,1601706081,TRUE,2,1,0.525395513,0,TRUE,FALSE,FALSE,7.65612E+16,125,20,4404,161,4404,1601496822
68,Rising Storm 2 Vietnam,76951235,english,"This is a very good game, highly recommend. Gonna get 200 hours in this like Insurgency I hope.",1601705510,1601705510,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,110,54,905,819,776,1601760276
69,Rising Storm 2 Vietnam,76950999,english,Best multiplayer war game I've ever played,1601705092,1601705092,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,43,1,5392,608,5323,1601790992
70,Rising Storm 2 Vietnam,76949738,english,i love being commander slave,1601702794,1601702794,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,43,4,1918,1016,1738,1602075091
71,Rising Storm 2 Vietnam,76947189,english,Very fun game if you love the Vietnam War. The screams of injured solders is a little disturbing to listen too though.,1601698043,1601698043,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,12,8,1169,1096,1134,1601700035
72,Rising Storm 2 Vietnam,76947070,english,"rising storm vietnam 2 is one of those games where time is irrelevant because I swear 2 hours in this game happens in 3 minutes, outstanding and competitive game",1601697810,1601697810,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,44,20,1748,0,1748,1597906673
73,Rising Storm 2 Vietnam,76940809,english,"You will not like this game if you are not decent at FPS Games, This is a brutally ""Realistic"" historical shooter that rewards team gameplay heavily, Select roles, lots of authentic weapons and the best part of all, Make your own Vietnam era soldier, South or North. gunplay feels great and the game is way less buggy than the previous, can reccomend 100%",1601686688,1601686688,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,69,16,2342,714,1993,1602051994
74,Rising Storm 2 Vietnam,76940186,english,"very action packed and fun, its a shame more people don't know about this game. If your'e into COD I'd definitely give it a shot!",1601685531,1601685531,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,2,1,4891,1608,4479,1601958940
75,Rising Storm 2 Vietnam,76939141,english,Squad based shooter with no party or squad system prior to joining a server.,1601683691,1601683691,FALSE,0,0,0.478260875,0,TRUE,FALSE,FALSE,7.65612E+16,218,25,225,194,160,1601686588
76,Rising Storm 2 Vietnam,76935640,english,"If you want to play a game that you sit back, relax and play this isn't it. This game is unforgiving and will take some time to learn.",1601677569,1601677569,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,63,1,2550,1873,2117,1601713157
77,Rising Storm 2 Vietnam,76935286,english,get fucked charles,1601676985,1601676985,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,363,5,5220,929,4664,1601970828
78,Rising Storm 2 Vietnam,76933548,english,"I love this game bb UwU
",1601674158,1601674158,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,232,48,3051,120,2931,1601748674
79,Rising Storm 2 Vietnam,76933129,english,YOU RUNNING SCARED CHARLIE ????????????????????????????????????????????????????????????????????????????????????,1601673468,1601673468,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,244,19,2701,0,2701,1590640595
80,Rising Storm 2 Vietnam,73449255,english,"Great Game. Level 95 at this point. Very addictive.  If you want a good experience, stay away from RD 24/7 RESORT SERVER. The admins are young immature kids who hack and cheat. Very toxic behavior. They will boot you from server for no reason other than immaturity",1595999658,1601667201,TRUE,2,0,0.523809552,0,TRUE,FALSE,FALSE,7.65612E+16,72,2,133850,2051,133074,1602079241
81,Rising Storm 2 Vietnam,76925795,english,I KILL GI! GI SMALL PP,1601663541,1601663541,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,47,4,2803,2803,1815,1602039442
82,Rising Storm 2 Vietnam,76923658,english,awesome experience,1601660779,1601660779,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,55,1,1794,1558,1139,1602089614
83,Rising Storm 2 Vietnam,76921035,english,very good game nice graphics nice gameplay and perfect TTK,1601657573,1601657573,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,46,14,8374,952,8169,1602057651
84,Rising Storm 2 Vietnam,76914092,english,Good game and great community,1601648830,1601648830,TRUE,0,0,0,0,TRUE,TRUE,FALSE,7.65612E+16,20,2,6748,277,6687,1602090083
85,Rising Storm 2 Vietnam,76913252,english,"Challenging, but fun with friends.",1601647713,1601647713,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,174,10,2089,323,1964,1601765977
86,Rising Storm 2 Vietnam,76912364,english,Great Game!,1601646524,1601646524,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,172,3,8265,813,7717,1601848887
87,Rising Storm 2 Vietnam,76905969,english,when that flanking flamethrower guy stepped on your punji,1601636090,1601636981,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,160,12,5661,31,5630,1601639541
88,Rising Storm 2 Vietnam,76899225,english,You can kill a lot of communists in this game,1601623146,1601623146,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,68,10,11778,0,11778,1568928694
89,Rising Storm 2 Vietnam,76893124,english,"Ive played pretty much everything ""shooter"" related but this game is 1000000000000000000% the perfect mix of real and arcade filled chaos 10/10
",1601611271,1601611271,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,44,1,2410,1793,1902,1602052495
90,Rising Storm 2 Vietnam,76891887,english,"yes
",1601608637,1601608637,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,64,8,9316,141,9276,1601709826
91,Rising Storm 2 Vietnam,76890301,english,Anti ASS Defenses are active,1601605495,1601605495,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,13,1,2855,344,2613,1602065178
92,Rising Storm 2 Vietnam,53155867,english,"It's like CoD, Battlefield and Squad had some kind of buggy, orgy baby together. 

I love it.",1562075724,1601605249,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.65612E+16,250,4,74669,1760,74135,1602022441
