date_posted,funny,helpful,hour_played,is_early_access_review,recommendation,review,title
2018-11-24,0,0,2,False,Recommended,Good game,Rocket League®
2018-11-24,0,0,672,False,Recommended,600 hours in still miss open nets.10/10,Rocket League®
2017-01-01,0,0,238,False,Recommended,Don t chase the ball please ),Rocket League®
2017-10-16,0,0,1476,False,Recommended,soo good physics,Rocket League®
2018-11-24,0,0,433,False,Recommended,Addictive fun and doesn't get boring quickly over time.,Rocket League®
2018-11-24,0,0,249,False,Recommended,Very nice game!,Rocket League®
2018-11-24,0,0,93,False,Recommended,great all around game fun with friends as well as alone with some music on. Love it.,Rocket League®
2018-11-24,0,0,750,False,Recommended,Amazing game.. pretty difficult to learn but when you start to get it it is one of the best !,Rocket League®
2018-11-21,0,0,17,False,Recommended,wow eggjandi leikur,Rocket League®
2018-11-21,0,0,329,False,Recommended,Some of the most fun I've had in a video game. 10/10 except for the somewhat toxic players you can get but overall a great game.,Rocket League®
2016-11-23,0,0,528,False,Recommended,Best Game EverJust buy itNOW!!!just play it,Rocket League®
2017-11-22,0,0,605,False,Recommended,Played since launch on PS4 then switched to pc. Very fun game to pick up and play against people of your level but hard to get into if youre up against veterans that know how to do aerials. Competitive ranked play is enjoyable to play against similarly skilled players. Devs update the game frequently adding new features and game modes. Some cars are only available in loot crates that need keys to open that cost money.Still a great game years later.,Rocket League®
2018-11-21,0,0,235,False,Recommended,buy this game and stick with with it eventually you will be very good and its not that expensive definitly get your hands on it,Rocket League®
2018-11-21,0,0,152,False,Recommended,Wanna try some fun? try this out ),Rocket League®
2018-11-22,0,0,600,False,Recommended,This game is great if your own friends don't want to play with you. Join a game with total strangers act like a total **** blame your teammate for losing rage quit and start up the witcher 3. I'm getting a real League of Legends mindset from this game and i like it. I would recommend to a friend but they know i play it so that's that.,Rocket League®
2018-11-22,0,0,233,False,Recommended,good one,Rocket League®
2018-11-22,0,0,118,False,Recommended,pretty good i guess,Rocket League®
2018-11-22,0,0,501,False,Recommended,10/10 Would own goal again,Rocket League®
2016-11-23,0,0,722,False,Recommended,,Rocket League®
2018-09-24,0,0,444,False,Recommended,Good gameEdit Really good game,Rocket League®
2018-11-21,0,0,699,False,Recommended,it's ok tbh i just want the badge,Rocket League®
2018-11-21,0,0,641,False,Recommended,Very fun game I play it almost daily for hours.,Rocket League®
2018-08-29,0,0,199,False,Recommended,Cool game,Rocket League®
2018-11-22,0,0,19,False,Recommended,fun,Rocket League®
2018-11-22,0,0,254,False,Recommended,Pretty Good,Rocket League®
2018-11-22,0,0,261,False,Recommended,Been playing this game on and off since it came out.I'm not really a fan of soccer games but I quickly found this game's concept to be original fun &amp creative with great multiplayer (for playing local/online co op with friends or just online).I also really like the fact that you can hop in and out of a game easily which is great if you only have a few minutes to squeeze in a round or 2 of gameplay since each game only lasts about 5 min. In regards to skill level this may be off putting for some but I like a good challenge and really feel that I've improved dramatically since I first started which you'll quickly find encouraging as time goes on.Just be be warned that many people take this game way too seriously and the community is really toxic as a result. Finally if you're looking to get serious with this game be aware that solo queueing in competitive matchmaking is also really bad so make sure you have a reliable friend(s) on your side if you want to build up your rank.,Rocket League®
2018-11-22,0,0,48,False,Recommended,Best car and football game,Rocket League®
2018-11-22,0,0,486,False,Recommended,Badd Fun,Rocket League®
2016-12-25,0,0,693,False,Recommended,Matchmaking is trash10/10 Has nice cars,Rocket League®
2018-11-24,0,0,118,False,Recommended,Intense gameplay. Precision skills required. Quick and fair matchmaking. Easy to play difficult to master. Would recommend.,Rocket League®
2016-11-26,0,0,55,False,Recommended,i love the new cars,Rocket League®
2018-11-24,0,0,8,False,Recommended,A lot of fun.,Rocket League®
2018-11-21,0,0,2006,False,Recommended,Seems I have enough hours to rate this game now. Go get it. Go!,Rocket League®
2018-11-22,0,0,4,False,Recommended,very good *ok_hand_emote*,Rocket League®
2018-11-22,0,0,92,False,Recommended,Subscribe to PewDiePie,Rocket League®
2018-11-22,0,0,201,False,Recommended,amazing game i play it all the time,Rocket League®
2017-11-22,0,0,1398,False,Recommended,BEST GAME,Rocket League®
2017-11-26,0,0,127,False,Recommended,Rocket League didn't grab me right at the start. I found the learning curve just that too steep to be anything other than embarrassingly horrendous in any form of multiplayer game. Own goals would be scored teammates would be side swiped and my desire would be to log out and forget this game ever appeared in my backlog.But then it happened. Everything just clicked. Yes it took a good few hours to really get to grips with (in my incredibly low level way anyway) how my vehicle maneuvers and how each little prod of the throttle and tweak of the steering wheel will push that oversized ball in a direction of my choosing but I got there. Soon I was creating chances for my team(s) every thirty seconds or so judging how the ball will fly if I hit it exactly just right and how it'll rebound off that angled wall. I even started to prejudge how one of my teammates will attack the ball in a few seconds time allowing me to get myself set up for a hopeful attempt on goal.Helpfully getting through the hours of that learning slog is made more pleasant by a surprisingly decent community. Well if you avoid Ranked mode when you're anything below 'Pro' level anyway. Wander in as a Rookie or Semi Pro and the abuse will begin as soon as the first goal is conceded. A well taken goal will be praised as such and a perfectly judged assist will be called out too. Even amazing saves will tend to get a 'Well Done' as opposed to accusations of cheating that permeate through the likes of FIFA. Obviously your millage may vary and I've certainly not entirely missed any suggestions of a toxic community but now you can quickly and easily report and block the worst offenders life is a whole lot more pleasant.Rocket League even manages to be an entirely surprisingly attractive game. Hook up a 4K screen and things really do look absolutely stunning. And move at a cracking frame rate with everything turned to max on a somewhat aging desktop. My old i5 2500k/1070 combo was enough for 4k gaming and it's made my gaming world only that little bit even sweeter.Even though I continue to be pretty rubbish and I still can't get the handle of using my boost to reach balls that are out of reach of a standard leap I bloody love playing Rocket League. Whether it be just one 5 minute game or a handful of hours spent blitzing my way to glory even the most frustrating moments have handed over some kind of joy. Way more than any standard sporting game has over the last half a decade at least.,Rocket League®
2018-11-22,0,0,277,False,Recommended,Get so you can oof on sum neighbors,Rocket League®
2018-11-22,0,0,1658,False,Recommended,Best.Game.Ever.(At least with some friends who carry you to Champ),Rocket League®
2018-11-22,0,0,19,False,Recommended,Nice game,Rocket League®
2016-01-26,0,0,815,False,Recommended,Extreme fun and next gen Esport game.,Rocket League®
2018-11-22,0,0,3,False,Recommended,interesting to play with,Rocket League®
2016-11-24,0,0,1246,False,Recommended,Still learning how to play. 10/10,Rocket League®
2018-11-21,0,0,1149,False,Recommended,I love this game I have been playing this game for a long time and it is really fun to play with friends but now that I have got introduced into new games this game is kinda a side game and now I wish I didn't put as many hours in this game as I had.,Rocket League®
2018-11-21,0,0,1174,False,Recommended,Still awesome.,Rocket League®
2018-11-21,0,0,960,False,Recommended,good game and after 800+ hours playtime still a good game,Rocket League®
2017-11-22,0,0,724,False,Recommended,Been playing it for a while. Great game! Love the frequent updates and the challanging gameplay.The learning curve is really nice as well...if you have the motivation you can get to the top.Patience is a virtue.,Rocket League®
2018-11-21,0,0,439,False,Recommended,A very fun game to play with your friends. Be careful of toxic people though,Rocket League®
2018-11-21,0,0,6,False,Recommended,Product received for free. Stea.m,Rocket League®
2018-11-21,0,0,64,False,Recommended,This is good game i got back into after buying it when it came out.,Rocket League®
2018-11-21,0,0,3,False,Recommended,its fun very easy to pick back up whether its been days or months since you last played.,Rocket League®
2018-11-21,0,0,640,False,Recommended,What a save!,Rocket League®
2018-11-21,0,0,0,False,Recommended,nice,Rocket League®
2018-11-21,0,0,101,False,Recommended,nice,Rocket League®
2017-07-04,0,0,641,False,Recommended,GG,Rocket League®
2018-11-21,0,0,11,False,Recommended,Its Soccer With Cars I don't know what you were expecting. It's pretty fun tho.,Rocket League®
2018-11-21,0,0,404,False,Recommended,This game is legitimately fun and unique to its own.,Rocket League®
2016-11-26,0,0,732,False,Recommended,xd,Rocket League®
2017-11-24,0,0,840,False,Recommended,Learn flying as fast as you can !best 3 min per game game ever !!!,Rocket League®
2016-06-24,0,0,1140,False,Recommended,Can't stop playing,Rocket League®
2017-11-22,0,0,393,False,Recommended,Super fun game to play for when you have a few spare minutes. There's also a lot of stuff to learn and master if you want to spent a bit more time playing Rocket League!,Rocket League®
2018-11-22,0,0,428,False,Recommended,u wont regret buying it unless you live in restricted countries (iran ...) hope someday i can play this with green ping,Rocket League®
2018-11-22,0,0,66,False,Recommended,Pretty good,Rocket League®
2015-08-28,0,0,158,False,Recommended,Hard to master good graphics and great gameplay,Rocket League®
2018-11-22,0,0,3,False,Recommended,Bouncy bouncy cars hitting bouncy bouncy balls.8/10,Rocket League®
2018-11-21,0,0,23,False,Not Recommended,lox game,Rocket League®
2018-11-22,0,0,159,False,Recommended,steam awards anyone?,Rocket League®
2016-04-22,0,0,576,False,Recommended,"Rocket League is a survival horror game inwhich you are thrown into a soccer arena forced to fight against the hundreds of drones that only refer to themselves as the ""Octanes."" The game's main method of defending against the Octane drones are to play car soccer and score into their net. You may blow up your opponents but they will respawn after a few seconds. You may sometimes play against other opponents who are not Octanes but these are quite uncommon due to the influence of the Octane drones and their abilities to flood matchmaking. Aside from the story mode involving Octane drones the gameplay of this game is pretty good. 10/10 would hit the rim again.",Rocket League®
2018-11-21,0,0,732,False,Recommended,// WARNING This product is known to be extremely addictive. Use at your own risk.,Rocket League®
2018-11-21,0,0,17,False,Recommended,awesome game you gotta love this 1,Rocket League®
2018-11-21,0,0,63,False,Recommended,super fun with loads of possibilitys (espesialy if you got it for 1 cent) thank you misslabled gamestop,Rocket League®
2018-11-21,0,0,144,False,Recommended,so much fun with friends awesome,Rocket League®
2018-02-20,0,0,31,False,Recommended,I like it,Rocket League®
2016-11-23,0,0,148,False,Recommended,12/10,Rocket League®
2018-11-21,0,0,1297,False,Recommended,Played a round or 2. Not too bad,Rocket League®
2018-11-22,0,0,498,False,Recommended,400+ hours into the game and still platinum...,Rocket League®
2018-11-22,0,0,244,False,Recommended,fun even to this day and updates regularly not being left and forgotten,Rocket League®
2017-08-15,0,0,521,False,Recommended,Amazing game.good gameplay lol,Rocket League®
2018-11-22,0,0,289,False,Recommended,Meh...,Rocket League®
2017-11-24,0,0,490,False,Recommended,Nice game,Rocket League®
2017-11-22,0,0,787,False,Recommended,aight,Rocket League®
2018-11-22,0,0,6,False,Recommended,VERY NICE GAME.,Rocket League®
2018-11-22,0,0,13,False,Recommended,You know Rocket League...,Rocket League®
2018-11-22,0,0,363,False,Recommended,Nice competitive community games are intense and nice to watch,Rocket League®
2018-11-22,0,0,454,False,Recommended,What a game!,Rocket League®
2018-11-24,0,0,342,False,Recommended,Great game lots of things to master diverse game mechanics.10/10,Rocket League®
2018-11-25,0,0,505,False,Recommended,pluyable +++,Rocket League®
2018-11-25,0,0,54,False,Recommended,gr8/8 with friends,Rocket League®
2018-11-25,0,0,157,False,Recommended,Nice,Rocket League®
2017-11-23,0,0,2291,False,Recommended,Probably the best game I ve ever played to be completely honestEdit I agree with myself more,Rocket League®
2018-11-23,0,0,456,False,Recommended,This is masna fest game bois.,Rocket League®
2018-11-23,0,0,842,False,Recommended,It s OK,Rocket League®
2018-05-31,0,0,1317,False,Recommended,"Rocket League is an addictive game. When playing with ball cam on (this means the ball is always in the center of the screen despite driving anywhere AND the ball moving anywhere) the player has to deal with any situation from all angles. On top of that the controls for flight allow the player to move in a similar sort of way rotating to any angle to hit the ball. That's not easy.But Rocket League is not a perfect game nor is it close to being perfect. Matchmaking is generally unfair some players are very unpleasant and they will totally let you know that people are reporting players left right and center for being too bad or too good or just because they feel like it there's a good chunk of luck never mind bullsh it in generally whatever happens leaving the game thinking ""WTF was that"" and ""I need to quit this game""Overall I rate this game as a waste of time as there's an infinite learning curve.",Rocket League®
2018-11-23,0,0,29,False,Recommended,Best football and car game in steam,Rocket League®
2018-11-23,0,0,127,False,Recommended,totally worth it! ),Rocket League®
2018-11-23,0,0,1,False,Recommended,Product received for free. One of the most fun party/Multi player game I have,Rocket League®
2017-11-24,0,0,153,False,Recommended,The only game that can combine cars and football together and do it well.,Rocket League®
2018-11-23,0,0,569,False,Recommended,Definitely one of thre best games out there.,Rocket League®
2017-10-16,0,0,377,False,Recommended,Fun game!,Rocket League®
2015-08-02,0,0,918,False,Recommended,Simply one of the greatest games ever.Acceptable microtransaction systemDevs actaully listen to the community and keep adding content (Free &amp Paid) to RLThank you Psyonix!,Rocket League®
2017-01-18,0,0,1414,False,Recommended,After playing only 300 hours of this game I don't think i can write a review just yet but i can easily say i'm addicted HARD.A fast paced multiplayer online soccer game with acrobatic rocket powered battle cars what more can you ask for?*After 1300 Hours still can't get enough of this amazing game.,Rocket League®
2018-11-23,0,0,328,False,Recommended,nice game! ),Rocket League®
2018-11-26,0,0,137,False,Recommended,Make sure you actually hit the ball!!!,Rocket League®
2018-11-26,0,0,195,False,Recommended,"1980 ""I bet there will be flying cars in the future""2018 It is beautiful.",Rocket League®
2018-11-26,0,0,10,False,Recommended,Hit or miss! I guess they doesn't miss huh,Rocket League®
2018-11-26,0,0,185,False,Recommended,Good game BUT subpar serversIts great fun tho. Highly Recommended8/10,Rocket League®
2018-11-26,0,0,817,False,Recommended,One of the few games I can keep on playing.I especially love the learning rate of this game.You start out as a total noob and you still feel like your pretty good.But you never stop learning the game keeps getting harder eventhough it doesn't feel like it,Rocket League®
2018-11-26,0,0,1996,False,Recommended,Still one of the best entertaining games to play if you like a competitive gamestyle.,Rocket League®
2015-07-19,0,0,1099,False,Recommended,I really like this game!,Rocket League®
2017-11-22,0,0,732,False,Recommended,Perhaps the best one trick pony on Steam.I rarely sit down and play Rocket League for more than an hour at a time however I end up sitting down a lot just to play a few games. Buy this game if you want to enjoy fast paced fun with a friend or two. Or if you simply like sports games. It is worth the money for sure.,Rocket League®
2016-11-24,0,0,410,False,Recommended,Gran Juego mejor persona,Rocket League®
2016-10-08,0,0,358,False,Recommended,Great game. If you are deciding whether to spend money on this game or not just buy it. Don't quote me on it but this is the best game I've played.,Rocket League®
2018-11-23,0,0,407,False,Recommended,Great with friend even without it's stll cool,Rocket League®
2018-11-23,0,0,214,False,Recommended,you wont regret buying this fat boi,Rocket League®
2018-11-23,0,0,156,False,Recommended,Very fun game with friends but does take lots of time to learn so don't expect to go into it being amazing and be ready for the What A Saves!!!,Rocket League®
2018-11-23,0,0,648,False,Recommended,Block text chat block voice chat. Proceed to play for 600 hours +.,Rocket League®
2018-11-22,0,0,1131,False,Recommended,Great game to relax and have fun with friends competitive players can get very toxic though,Rocket League®
2018-11-23,0,0,50,False,Recommended,soccer with cars. is good game.,Rocket League®
2018-11-21,0,0,39,False,Recommended,Who came up with the idea of playing soccer with vehicles?,Rocket League®
2016-06-24,0,0,1146,False,Recommended,Cars + Footbol + Boost Perfection,Rocket League®
2018-11-21,0,0,41,False,Recommended,Preeeettttyyy goooood.,Rocket League®
2016-02-12,0,0,1753,False,Recommended,What a save am I right?,Rocket League®
2018-11-21,0,0,969,False,Recommended,"Feels like the only ""sports"" game that actually takes skill and not luck",Rocket League®
2018-11-21,0,0,185,False,Recommended,P r e t t y G o o d,Rocket League®
2018-11-21,0,0,16,False,Recommended,I never thought soccer could be so difficult to play...,Rocket League®
2016-11-23,0,0,1512,False,Recommended,It's aight.,Rocket League®
2018-11-21,0,0,395,False,Recommended,addictive fast fun. A very simple game but it works well.,Rocket League®
2018-11-21,0,0,12,False,Recommended,Great &amp Fun game.,Rocket League®
2017-11-23,0,0,566,False,Recommended,This game is so fun to play especially for those who really like competitive games . You need first to learn the basic machanics and then you will start to realize how you suppose to play .,Rocket League®
2018-11-22,0,0,307,False,Recommended,This is a good game.,Rocket League®
2018-11-22,0,0,404,False,Recommended,Very good game to have fun with friends also have a competitive mode where you can improve your skills.,Rocket League®
2018-11-22,0,0,747,False,Recommended,Absolutely the best game ive played so far 10/10,Rocket League®
2016-11-23,0,0,563,False,Recommended,keep coming back and again and again and again,Rocket League®
2018-11-22,0,0,387,False,Recommended,Fat,Rocket League®
2018-11-22,0,0,55,False,Recommended,Good game,Rocket League®
2018-11-22,0,0,1082,False,Recommended,Good game. Salty people.,Rocket League®
2018-11-22,0,0,813,False,Recommended,Fun game but kinda tilting if you're solo queing!,Rocket League®
2018-11-22,0,0,264,False,Recommended,Best ing competitive game I've ever played.,Rocket League®
2018-11-26,0,0,1492,False,Recommended,best game ever,Rocket League®
2018-11-26,0,0,64,False,Recommended,Remote control cars big balls loud bangs what's not to love?Nice save!,Rocket League®
2018-11-23,0,0,240,False,Recommended,"This game is enraging. so you get your rank gold and you're happy. youve finaly done it. youre out of silver (because you used to be crap). you worked hard to get out of silver last season. and youre confident. you hop in another match. you score 4 goals with 2 minutes left. YOU HAVE THIS WIN. then all of a sudden out of nowhere. opposition scores 5 goals. the timer is on 5 seconds. opposition is out of position the goal is open. you take the shot. ""ITS FREE REALESTATE"". then in flies your team mate at 3175342654mp/h trying to stea the shot misses by half the didtance to the moon and back and you loose. DIVISION down. im back to silver. i get mad at team mate. tema says i was going to miss. but deep down i had confidence. i knew i had it i knew we wouldve forved over time. i knew we wouldve won....... but no for alas. IM STILL ING SILVER. i give 8/8 gg",Rocket League®
2017-11-22,0,0,1086,False,Recommended,Love this game! 10/10 according to me. Have around 2000 hours combined on pc and xbox one! The game is easy to learn but hard to master the game will easily be worth the money!,Rocket League®
2018-11-23,0,0,43,False,Recommended,A very fun game indeed. I had my doubts upon purchase but it has not dissapointed me.,Rocket League®
2018-07-25,0,0,2732,False,Recommended,Decent game wouldn't waste too much time on it though.,Rocket League®
2017-05-08,0,0,2700,False,Recommended,Love this game! &lt 3,Rocket League®
2018-11-23,0,0,229,False,Recommended,very funy and yes,Rocket League®
2018-11-30,0,0,951,False,Recommended,My go to game when I want to kill a few minutes or a few hours. Please add a solo doubles mode! Don't always have a friend online to play and I prefer doubles over triples.,Rocket League®
2018-12-01,0,0,113,False,Recommended,Great game ! Really funny when playing with friends !,Rocket League®
2018-12-01,0,0,17,False,Recommended,Not a bad game ),Rocket League®
2018-12-01,0,0,86,False,Recommended,pretty solid,Rocket League®
2018-11-23,0,0,608,False,Recommended,Very fun but people sometimes toxic,Rocket League®
2018-11-23,0,0,323,False,Recommended,One of those games I sometimes wished I never picked up because it's taken so much time away from my life...but oh so worth it.,Rocket League®
2018-11-23,0,0,143,False,Recommended,Stupid fun better with friends who you can swear at.,Rocket League®
2018-11-23,0,0,101,False,Recommended,pask sitt m2ng,Rocket League®
2018-11-23,0,0,331,False,Recommended,This game is honestly the most fun competitive game I've played.,Rocket League®
2018-11-23,0,0,3,False,Recommended,cool,Rocket League®
2018-07-30,0,0,38,False,Recommended,Good Game 10/10,Rocket League®
2018-11-23,0,0,373,False,Recommended,very nais,Rocket League®
2018-11-26,0,0,546,False,Recommended,amazing,Rocket League®
2018-11-26,0,0,1869,False,Recommended,I played it for the story.,Rocket League®
2018-11-25,0,0,1769,False,Recommended,Football meets Racing Great concept perfect execution.Truly one on the best games I have ever played fun to play no matter the skill level you are at and there will always be something new to learn or improve on. Even better when you team up with one or two friends.,Rocket League®
2018-11-25,0,0,524,False,Recommended,11/10 ign gud gam,Rocket League®
2017-11-27,0,0,1466,False,Recommended,this games takes alot of skill the learning curve never stops its good a fast paced,Rocket League®
2018-11-25,0,0,347,False,Recommended,I oculdn't think of a review so here's a recipe for blueberry muffins instead Heat oven to 375 .Grease 18 regular size muffin cups (or 12 large size muffins).In bowl mix butter until creamy. Add sugar and beat until pale and fluffy.Add eggs one at a time beating after each.Beat in vanilla baking powder and salt.With spoon fold in half of flour then half of milk into batter repeat.Fold in blueberries.Spoon into muffin cups and sprinkle topping onto each muffin.Bake 15 to 20 minutes until golden brown and springy to touch.,Rocket League®
2018-11-25,0,0,809,False,Recommended,Good game. I like balls and driving.,Rocket League®
2016-11-23,0,0,270,False,Recommended,Fly like an Angel 10/10,Rocket League®
2018-11-25,0,0,29,False,Recommended,I really hated this game when I first got it because I was kinda and I still am but it's a blast.,Rocket League®
2018-11-25,0,0,117,False,Recommended,GG,Rocket League®
2018-11-22,0,0,35,False,Recommended,superb game i really enjoy with my friends,Rocket League®
2016-11-24,0,0,665,False,Recommended,Gotta Go Fast!!,Rocket League®
2018-12-03,0,0,150,False,Recommended,Such a dynamic game. it goes from a very simple basic concept and later on gets more advanced (aerials walls etc.). This game is very unique and is something that eveyone should play/enjoy.,Rocket League®
2018-12-03,0,0,50,False,Recommended,fast fun the kind of game you keep going back to. Worth the money.,Rocket League®
2018-12-02,0,0,121,False,Recommended,Hands down the best game I've played in years.,Rocket League®
2018-12-02,0,0,21,False,Recommended,Rocket League is one of the fantastic game i had ever played. Rocket League is a unique game because in this game we can play football with cars. I will recommend Rocket League to all the gamers because this game is awesome and very interesting. Believe me once you will purchase Rocket League you will get addicted to it. The graphics of this game is awesome and i also like the gameplay modes of Rocket League with the ranking systems. So if you want to purchase some worthy games you can go for Rocket League.,Rocket League®
2018-12-02,0,0,257,False,Recommended,10/10.,Rocket League®
2018-11-26,0,0,11,False,Recommended,Product received for free. Good,Rocket League®
2017-11-26,0,0,150,False,Recommended,If you buy yourself enough controllers to throw against a wall in rage this game is awesome!!!,Rocket League®
2018-11-26,0,0,516,False,Recommended,After now hitting over 500 hours total played I can now say with complete certainty that this game is OK.,Rocket League®
2018-11-23,0,0,79,False,Recommended,Good Game can reccomend,Rocket League®
2017-07-04,0,0,256,False,Recommended,Cool easy and kinda simple game to pick up on your down time and just play. It's also a nice game to play with your friends.,Rocket League®
2018-11-23,0,0,9,False,Recommended,Classic Football (Soccer) + RC mayhem. Well balanced gameplay and still a thriving player base. Still worth full price but if you can get it on sale don't hesitate.,Rocket League®
2018-11-23,0,0,651,False,Recommended,Best game ever real fun with friends,Rocket League®
2018-11-23,0,0,556,False,Recommended,Rocket Powered Battle cars,Rocket League®
2017-11-16,0,0,1181,False,Recommended,The most frustrating experiences of my life come through this game but equally so too do the most rewarding ones. This game is great for casual players with friends looking for fun but also great for competitive gamers wanting a challenge. Ranked is the worst thing known to man if you actually start to care about it. I wouldn't advise that. Just focus on improving your own game and enjoying yourself that's how I eventually managed to hit champion. Probably a solid 9/10 runs well (recommend lowering settings for higher FPS) looks and feels great most of the time and can be such a chilled out or equally intense game to participate in. Peace,Rocket League®
2017-12-19,0,0,46,False,Recommended,Nice game. &lt 3,Rocket League®
2018-11-23,0,0,237,False,Recommended,I couldnt tell ya how many hours i have with this game lol i literally cant stop playing it! I have 91 hours on pc and oml too many on xbox gaurenteed thousands of hours i just keep coming back to it!,Rocket League®
2018-11-23,0,0,1250,False,Recommended,very fun no rage at all,Rocket League®
2016-09-10,0,0,396,False,Recommended,thats nice,Rocket League®
2018-11-26,0,0,566,False,Recommended,hit ball good,Rocket League®
2018-11-26,0,0,243,False,Recommended,Worth it! 10/10,Rocket League®
2018-06-27,0,0,3559,False,Recommended,Header text Header text Bold text Bold text Underlined text Underlined text Italic text Italic text Strikethrough text Strikethrough text Spoiler text Doesn't parse b tags /b Doesn't parse tags Website link Website link Bulleted list Bulleted list Bulleted listBulleted listBulleted listBulleted list Ordered list Ordered list Ordered listOrdered listOrdered listOrdered listOriginally posted by author Quoted text Originally posted by author Quoted text Fixed width font preserves spaces Fixed width font preserves spaces Name Age John 65 Gitte 40 Sussie 19 Name AgeJohn 65Gitte 40Sussie 19,Rocket League®
2018-11-26,0,0,51,False,Recommended,Fun game takes so long to get half decent at it and is worth the whole time spent. Pretty fun looks and runs great. Only downside would be all the microtransactions but you still recieve some cosmetics for free and can always use steam trading.,Rocket League®
2018-11-26,0,0,4,False,Recommended,&lt 3,Rocket League®
2018-11-21,0,0,118,False,Recommended,Noice,Rocket League®
2018-11-21,0,0,309,False,Recommended,Easy to learn Hard to master.... the control of your anger,Rocket League®
2018-11-21,0,0,697,False,Recommended,kkkkkkkkkkkk boludo é raça,Rocket League®
2018-11-21,0,0,389,False,Recommended,Really fun game downsides are that the servers aren't the best and the game has some bugs nothing game breaking though. The matches usually have 5 minutes (to around 6 minutes if you go overtime) so if you want to play quick matches between some other activity I find Rocket League one of the best options around (quitting a casual match isn't as punishing as other games as well it's not even punished here). The community is quite toxic in LATAM (Latin America) but that's unavoidable in online games just mute the chat and play if that bothers you.,Rocket League®
2018-11-21,0,0,515,False,Recommended,&lt 3,Rocket League®
2018-11-21,0,0,35,False,Recommended,Este juego es exelente en muchos niveles. Ideal para pasarla bien sin frustarse y divertirse con amigos.,Rocket League®
2016-09-01,0,0,2213,False,Recommended,Awesome game!,Rocket League®
2018-11-26,0,0,623,False,Recommended,Not bad match making is terrible like any pvp games. Not sure why i'm matched against some seasonal champions.,Rocket League®
2018-11-26,0,0,563,False,Recommended,It's fun,Rocket League®
2018-11-26,0,0,693,False,Recommended,GLHF,Rocket League®
2018-11-26,0,0,388,False,Recommended,Is Fun,Rocket League®
2015-09-30,0,0,435,False,Recommended,Amazing game to play with more friendsBut be prepared for the community xD,Rocket League®
2016-11-27,0,0,1019,False,Recommended,BEst astk,Rocket League®
2017-07-03,0,0,985,False,Recommended,O yeah baby.Savage!Savage!Savage!Chat Disabled for 3 Seconds.,Rocket League®
2018-11-26,0,0,2,False,Recommended,good game,Rocket League®
2018-11-22,0,0,237,False,Recommended,+rep,Rocket League®
2018-11-22,0,0,38,False,Recommended,Much soccer Much wow.,Rocket League®
2016-05-08,0,0,2036,False,Recommended,Flying cars and giant soccer balls. Nuff said.Edit 2/28/17People keep telling me I should at least... at LEAST!!... rising star. I'm not. I can't because someone always has random high ping. Sometimes it's me. Sometimes it's my team mate. Sometimes it the opponent. When it's the opponent it's an instant win and I apologize. But when it's a roulette spin that often rolls onto me I feel like it's hopeless... all of it.... not just getting to rising star... but getting to my ultimate dream of being the best there ever was. I've got the game on Steam and PS4. I've bought keys. Psyonix has made enough money to invest in halfway decent servers. I'm still going to give this a thumbs up... but damn if I'm not that I won't be getting those sexy blue wheels.Update 11/26/18 The game still lags. Still has a thumbs up from me.,Rocket League®
2016-11-23,0,0,1553,False,Recommended,The only sports game I will ever play.,Rocket League®
2016-03-17,0,0,373,False,Recommended,Very addicting game hate football love rocket league. It really do be like that sometimes.Play now go pro. ezclap,Rocket League®
2018-02-11,0,0,241,False,Recommended,this is great,Rocket League®
2017-11-25,0,0,1166,False,Recommended,This game sucks sometimes 3/10,Rocket League®
2018-11-26,0,0,8,False,Recommended,Good gamu,Rocket League®
2018-11-26,0,0,325,False,Recommended,After having played the game for a little while I can say that it is one of the few competitive games which kept me interested. At first i bought the game to play with friends locally and now we play very often. I am still very bad at the game but that is my fault. The customization is awesome. The only downside/negative thing is that i sometimes end up against players which are much better than me. Although that is a learning experience.,Rocket League®
2017-11-26,0,0,27,False,Recommended,Great game fun to play.,Rocket League®
2018-11-23,0,0,90,False,Recommended,Fun to play with friends.,Rocket League®
2018-11-23,0,0,13,False,Recommended,fun,Rocket League®
2016-11-24,0,0,55,False,Recommended,Crazyness ensured. Really great game and really well done. Try to play it with friends using voice chat.,Rocket League®
2017-11-22,0,0,234,False,Recommended,4v4 swinger party,Rocket League®
2018-11-23,0,0,500,False,Recommended,balls ),Rocket League®
2018-11-23,0,0,968,False,Recommended,A really fun game and I don't regret a single penny of it! A must buy if you have friends who are willing to grind with you,Rocket League®
2017-10-15,0,0,306,False,Recommended,After many years Its one of the best game to play competitivly with friends.,Rocket League®
2018-11-23,0,0,501,False,Recommended,Great game for friends to play. Easy pick up and play game for those 30 hour sessions.,Rocket League®
2017-12-24,0,0,40,False,Recommended,gud game,Rocket League®
2018-11-24,0,0,338,False,Recommended,Very nice game i play on both xbox and pc takes time to get used to hitting the ball though.,Rocket League®
2016-02-02,0,0,35,False,Recommended,Never before has a game made me panic so much by looking at the clock not realising 2 hours have gone by and I am late leaving for work! 10/10,Rocket League®
2018-07-18,0,0,1792,False,Recommended,Product received for free. GOOD GAME !!,Rocket League®
2018-11-26,0,0,253,False,Recommended,Easily the best $20 purchase in a while.,Rocket League®
2018-11-26,0,0,276,False,Recommended,Fun to play hard to master,Rocket League®
2018-11-26,0,0,324,False,Recommended,Best competitive game.,Rocket League®
